date,asset,open,high,low,close,volume,raw_open,raw_close,adj_factor,up_limit,down_limit
2024-01-29,SYN00,10.305902,10.423142,10.202843,10.319942,100000,10.305902,10.319942,1,11.336493,9.2753122
2024-01-29,SYN01,9.7276403,9.8249167,9.6252302,9.7224548,100000,9.7276403,9.7224548,1,10.700404,8.7548763
2024-01-29,SYN02,9.3868368,9.4807052,9.2804657,9.3742078,100000,9.3868368,9.3742078,1,10.325521,8.4481531
2024-01-29,SYN03,11.085492,11.196347,10.946761,11.057335,100000,11.085492,11.057335,1,12.194041,9.9769428
2024-01-29,SYN04,9.9248664,10.024115,9.8250193,9.9242619,100000,9.9248664,9.9242619,1,10.917353,8.9323798
2024-01-29,SYN05,10.054244,10.167567,9.9537014,10.066898,100000,10.054244,10.066898,1,11.059668,9.0488195
2024-01-29,SYN06,10.229845,10.361626,10.127547,10.259036,100000,10.229845,10.259036,1,11.25283,9.2068608
2024-01-29,SYN07,9.3500043,9.4681696,9.2565043,9.3744253,100000,9.3500043,9.3744253,1,10.285005,8.4150039
2024-01-29,SYN08,9.9172043,10.016376,9.7995525,9.8985379,100000,9.9172043,9.8985379,1,10.908925,8.9254839
2024-01-29,SYN09,9.0772517,9.1680242,8.9464346,9.0368026,100000,9.0772517,9.0368026,1,9.9849768,8.1695265
2024-01-29,SYN10,9.4624773,9.5571021,9.354719,9.4492111,100000,9.4624773,9.4492111,1,10.408725,8.5162296
2024-01-29,SYN11,11.052335,11.182167,10.941811,11.071453,100000,11.052335,11.071453,1,12.157568,9.9471013
2024-01-30,SYN00,10.414827,10.518975,10.308309,10.412433,100000,10.414827,10.412433,1,11.45631,9.3733442
2024-01-30,SYN01,9.8810655,9.9866008,9.7822548,9.8877236,100000,9.8810655,9.8877236,1,10.869172,8.8929589
2024-01-30,SYN02,9.3849021,9.5052592,9.2910531,9.4111478,100000,9.3849021,9.4111478,1,10.323392,8.4464119
2024-01-30,SYN03,10.997115,11.137542,10.887144,11.027269,100000,10.997115,11.027269,1,12.096827,9.8974036
2024-01-30,SYN04,9.972694,10.072421,9.8486416,9.9481229,100000,9.972694,9.9481229,1,10.969963,8.9754246
2024-01-30,SYN05,9.8938471,10.006066,9.7949086,9.9069957,100000,9.8938471,9.9069957,1,10.883232,8.9044624
2024-01-30,SYN06,10.139116,10.253131,10.037725,10.151615,100000,10.139116,10.151615,1,11.153027,9.1252041
2024-01-30,SYN07,9.5394687,9.6348634,9.4429038,9.5382867,100000,9.5394687,9.5382867,1,10.493416,8.5855218
2024-01-30,SYN08,9.7551408,9.8536365,9.6575893,9.7560758,100000,9.7551408,9.7560758,1,10.730655,8.7796267
2024-01-30,SYN09,9.1085527,9.2281875,9.0174672,9.1368193,100000,9.1085527,9.1368193,1,10.019408,8.1976975
2024-01-30,SYN10,9.4577097,9.5603478,9.3631326,9.4656909,100000,9.4577097,9.4656909,1,10.403481,8.5119387
2024-01-30,SYN11,10.997017,11.146797,10.887047,11.036433,100000,10.997017,11.036433,1,12.096718,9.8973151
2024-01-31,SYN00,10.459477,10.565656,10.354882,10.461045,100000,10.459477,10.461045,1,11.505425,9.4135292
2024-01-31,SYN01,10.099581,10.200577,9.9648803,10.065536,100000,10.099581,10.065536,1,11.109539,9.0896231
2024-01-31,SYN02,9.342727,9.4361543,9.2170211,9.3101223,100000,9.342727,9.3101223,1,10.277,8.4084543
2024-01-31,SYN03,11.080964,11.191773,10.949374,11.059973,100000,11.080964,11.059973,1,12.18906,9.9728674
2024-01-31,SYN04,10.154603,10.282498,10.053057,10.180692,100000,10.154603,10.180692,1,11.170063,9.1391424
2024-01-31,SYN05,10.06765,10.168326,9.9427617,10.043194,100000,10.06765,10.043194,1,11.074415,9.060885
2024-01-31,SYN06,10.125904,10.256803,10.024645,10.15525,100000,10.125904,10.15525,1,11.138494,9.1133137
2024-01-31,SYN07,9.5441329,9.6395742,9.4386281,9.5339678,100000,9.5441329,9.5339678,1,10.498546,8.5897196
2024-01-31,SYN08,9.7712125,9.8723448,9.6735003,9.7745988,100000,9.7712125,9.7745988,1,10.748334,8.7940912
2024-01-31,SYN09,9.323329,9.4165623,9.2043482,9.2973214,100000,9.323329,9.2973214,1,10.255662,8.3909961
2024-01-31,SYN10,9.4299877,9.5408054,9.3356878,9.446342,100000,9.4299877,9.446342,1,10.372986,8.4869889
2024-01-31,SYN11,11.050638,11.162964,10.940131,11.05244,100000,11.050638,11.05244,1,12.155701,9.945574
2024-02-01,SYN00,10.530843,10.645622,10.425534,10.54022,100000,10.530843,10.54022,1,11.583927,9.4777586
2024-02-01,SYN01,10.037601,10.137977,9.9285532,10.028842,100000,10.037601,10.028842,1,11.041361,9.0338405
2024-02-01,SYN02,9.1635934,9.2650564,9.0719574,9.1733232,100000,9.1635934,9.1733232,1,10.079953,8.247234
2024-02-01,SYN03,11.041977,11.156966,10.931557,11.046501,100000,11.041977,11.046501,1,12.146174,9.937779
2024-02-01,SYN04,10.294892,10.397841,10.186392,10.289285,100000,10.294892,10.289285,1,11.324381,9.2654026
2024-02-01,SYN05,10.185784,10.287642,10.075109,10.176878,100000,10.185784,10.176878,1,11.204363,9.1672058
2024-02-01,SYN06,10.250494,10.365539,10.147989,10.26291,100000,10.250494,10.26291,1,11.275543,9.2254445
2024-02-01,SYN07,9.3471537,9.4406252,9.2441422,9.3375174,100000,9.3471537,9.3375174,1,10.281869,8.4124383
2024-02-01,SYN08,9.4141647,9.5398347,9.320023,9.4453809,100000,9.4141647,9.4453809,1,10.355581,8.4727482
2024-02-01,SYN09,9.2889883,9.420347,9.1960984,9.3270762,100000,9.2889883,9.3270762,1,10.217887,8.3600894
2024-02-01,SYN10,9.5962615,9.7050563,9.5002988,9.6089667,100000,9.5962615,9.6089667,1,10.555888,8.6366353
2024-02-01,SYN11,11.273552,11.386288,11.150613,11.263245,100000,11.273552,11.263245,1,12.400907,10.146197
2024-02-02,SYN00,10.578841,10.68463,10.43829,10.543728,100000,10.578841,10.543728,1,11.636726,9.5209572
2024-02-02,SYN01,10.162384,10.264008,10.055856,10.15743,100000,10.162384,10.15743,1,11.178623,9.146146
2024-02-02,SYN02,9.1539006,9.2501814,9.0623616,9.1585954,100000,9.1539006,9.1585954,1,10.069291,8.2385106
2024-02-02,SYN03,11.052605,11.182934,10.942079,11.072212,100000,11.052605,11.072212,1,12.157865,9.9473442
2024-02-02,SYN04,10.231842,10.33468,10.129523,10.232357,100000,10.231842,10.232357,1,11.255026,9.2086575
2024-02-02,SYN05,10.072953,10.214512,9.9722236,10.113378,100000,10.072953,10.113378,1,11.080248,9.0656578
2024-02-02,SYN06,10.159232,10.277313,10.05764,10.175557,100000,10.159232,10.175557,1,11.175156,9.1433092
2024-02-02,SYN07,9.2572504,9.4024637,9.1646779,9.30937,100000,9.2572504,9.30937,1,10.182975,8.3315254
2024-02-02,SYN08,9.476804,9.571572,9.3668627,9.4614775,100000,9.476804,9.4614775,1,10.424484,8.5291236
2024-02-02,SYN09,9.3871274,9.4809986,9.2728016,9.3664662,100000,9.3871274,9.3664662,1,10.32584,8.4484146
2024-02-02,SYN10,9.6654454,9.7975611,9.568791,9.7005556,100000,9.6654454,9.7005556,1,10.63199,8.6989009
2024-02-02,SYN11,11.308867,11.424679,11.195778,11.311563,100000,11.308867,11.311563,1,12.439754,10.17798
2024-02-05,SYN00,10.473359,10.600582,10.368626,10.495625,100000,10.473359,10.495625,1,11.520695,9.4260235
2024-02-05,SYN01,10.054876,10.165355,9.9543269,10.064708,100000,10.054876,10.064708,1,11.060363,9.0493881
2024-02-05,SYN02,9.290245,9.3902874,9.1973426,9.2973143,100000,9.290245,9.2973143,1,10.21927,8.3612205
2024-02-05,SYN03,11.258957,11.371547,11.136163,11.24865,100000,11.258957,11.24865,1,12.384853,10.133062
2024-02-05,SYN04,10.194797,10.296745,10.073905,10.175662,100000,10.194797,10.175662,1,11.214276,9.1753171
2024-02-05,SYN05,10.065265,10.178118,9.9646126,10.077345,100000,10.065265,10.077345,1,11.071792,9.0587387
2024-02-05,SYN06,10.164557,10.281198,10.062911,10.179404,100000,10.164557,10.179404,1,11.181012,9.148101
2024-02-05,SYN07,9.2023677,9.3245784,9.110344,9.2322558,100000,9.2023677,9.2322558,1,10.122604,8.282131
2024-02-05,SYN08,9.4996165,9.5946126,9.3904844,9.4853377,100000,9.4996165,9.4853377,1,10.449578,8.5496548
2024-02-05,SYN09,9.6113581,9.7074717,9.5087728,9.604821,100000,9.6113581,9.604821,1,10.572494,8.6502223
2024-02-05,SYN10,9.7913137,9.8931024,9.6934005,9.7951509,100000,9.7913137,9.7951509,1,10.770445,8.8121823
2024-02-05,SYN11,11.314005,11.427145,11.167907,11.280714,100000,11.314005,11.280714,1,12.445405,10.182604
2024-02-06,SYN00,10.647652,10.754129,10.538981,10.645435,100000,10.647652,10.645435,1,11.712417,9.5828869
2024-02-06,SYN01,10.070716,10.171423,9.9698576,10.070563,100000,10.070716,10.070563,1,11.077788,9.0636445
2024-02-06,SYN02,9.29785,9.3908285,9.199435,9.2923585,100000,9.29785,9.2923585,1,10.227635,8.368065
2024-02-06,SYN03,11.219616,11.354322,11.10742,11.241903,100000,11.219616,11.241903,1,12.341578,10.097655
2024-02-06,SYN04,10.255125,10.357676,10.149425,10.251945,100000,10.255125,10.251945,1,11.280637,9.2296123
2024-02-06,SYN05,9.9429729,10.04457,9.8435432,9.9451192,100000,9.9429729,9.9451192,1,10.93727,8.9486756
2024-02-06,SYN06,10.323219,10.438562,10.219987,10.33521,100000,10.323219,10.33521,1,11.355541,9.2908972
2024-02-06,SYN07,9.0627699,9.1824293,8.9721422,9.0915141,100000,9.0627699,9.0915141,1,9.9690469,8.1564929
2024-02-06,SYN08,9.4822883,9.5815994,9.3874654,9.4867321,100000,9.4822883,9.4867321,1,10.430517,8.5340595
2024-02-06,SYN09,9.7068927,9.8048381,9.6098238,9.7077605,100000,9.7068927,9.7077605,1,10.677582,8.7362034
2024-02-06,SYN10,9.8725808,9.9745864,9.773855,9.8758281,100000,9.8725808,9.8758281,1,10.859839,8.8853227
2024-02-06,SYN11,11.190218,11.302121,11.061264,11.172994,100000,11.190218,11.172994,1,12.30924,10.071197
2024-02-07,SYN00,10.731293,10.838606,10.613464,10.720671,100000,10.731293,10.720671,1,11.804422,9.6581638
2024-02-07,SYN01,10.069946,10.170645,9.9672008,10.06788,100000,10.069946,10.06788,1,11.076941,9.0629514
2024-02-07,SYN02,9.4055972,9.5311266,9.3115413,9.436759,100000,9.4055972,9.436759,1,10.346157,8.4650375
2024-02-07,SYN03,11.163648,11.298538,11.052011,11.186671,100000,11.163648,11.186671,1,12.280012,10.047283
2024-02-07,SYN04,10.026614,10.12688,9.9258172,10.026078,100000,10.026614,10.026078,1,11.029276,9.0239527
2024-02-07,SYN05,9.9125022,10.035092,9.8133772,9.9357349,100000,9.9125022,9.9357349,1,10.903752,8.921252
2024-02-07,SYN06,10.065072,10.189327,9.9644211,10.088443,100000,10.065072,10.088443,1,11.071579,9.0585646
2024-02-07,SYN07,9.083339,9.1741724,8.9842193,9.074969,100000,9.083339,9.074969,1,9.9916729,8.1750051
2024-02-07,SYN08,9.2863537,9.4045813,9.1934901,9.3114666,100000,9.2863537,9.3114666,1,10.214989,8.3577183
2024-02-07,SYN09,9.6380511,9.7344316,9.5213267,9.6175017,100000,9.6380511,9.6175017,1,10.601856,8.674246
2024-02-07,SYN10,9.9893915,10.089285,9.8428056,9.9422279,100000,9.9893915,9.9422279,1,10.988331,8.9904523
2024-02-07,SYN11,11.020316,11.130519,10.898474,11.008559,100000,11.020316,11.008559,1,12.122348,9.9182845
2024-02-08,SYN00,10.574447,10.680191,10.467456,10.573188,100000,10.574447,10.573188,1,11.631891,9.5170021
2024-02-08,SYN01,10.245844,10.348302,10.109604,10.211721,100000,10.245844,10.211721,1,11.270428,9.2212596
2024-02-08,SYN02,9.4910201,9.5859303,9.3800843,9.4748326,100000,9.4910201,9.4748326,1,10.440122,8.5419181
2024-02-08,SYN03,11.379382,11.493176,11.256332,11.370033,100000,11.379382,11.370033,1,12.517321,10.241444
2024-02-08,SYN04,9.9093107,10.01747,9.8102176,9.9182874,100000,9.9093107,9.9182874,1,10.900242,8.9183796
2024-02-08,SYN05,9.7801408,9.9030702,9.6823394,9.80502,100000,9.7801408,9.80502,1,10.758155,8.8021267
2024-02-08,SYN06,10.009096,10.131436,9.9090047,10.031125,100000,10.009096,10.031125,1,11.010005,9.008186
2024-02-08,SYN07,8.9856235,9.083754,8.8957673,8.9938159,100000,8.9856235,8.9938159,1,9.8841858,8.0870611
2024-02-08,SYN08,9.364737,9.4759646,9.2710896,9.3821431,100000,9.364737,9.3821431,1,10.301211,8.4282633
2024-02-08,SYN09,9.3355153,9.4349855,9.2421601,9.3415698,100000,9.3355153,9.3415698,1,10.269067,8.4019638
2024-02-08,SYN10,10.027216,10.127488,9.9009614,10.000971,100000,10.027216,10.000971,1,11.029938,9.0244947
2024-02-08,SYN11,10.905133,11.014184,10.794392,10.903426,100000,10.905133,10.903426,1,11.995646,9.8146193
2024-02-09,SYN00,10.803888,10.911927,10.670738,10.778523,100000,10.803888,10.778523,1,11.884277,9.7234995
2024-02-09,SYN01,10.470083,10.574783,10.352501,10.457072,100000,10.470083,10.457072,1,11.517091,9.4230744
2024-02-09,SYN02,9.6474317,9.7544,9.5509574,9.6578218,100000,9.6474317,9.6578218,1,10.612175,8.6826885
2024-02-09,SYN03,11.339616,11.457329,11.22622,11.343891,100000,11.339616,11.343891,1,12.473577,10.205654
2024-02-09,SYN04,10.07649,10.177255,9.9527481,10.053281,100000,10.07649,10.053281,1,11.084139,9.068841
2024-02-09,SYN05,9.7557774,9.8545866,9.6582197,9.7570164,100000,9.7557774,9.7570164,1,10.731355,8.7801997
2024-02-09,SYN06,9.8564949,9.9618223,9.7579299,9.8631904,100000,9.8564949,9.8631904,1,10.842144,8.8708454
2024-02-09,SYN07,8.8956495,9.010375,8.806693,8.9211634,100000,8.8956495,8.9211634,1,9.7852144,8.0060845
2024-02-09,SYN08,9.4141531,9.5408817,9.3200115,9.4464176,100000,9.4141531,9.4464176,1,10.355568,8.4727378
2024-02-09,SYN09,9.3916673,9.5273425,9.2977506,9.4330123,100000,9.3916673,9.4330123,1,10.330834,8.4525006
2024-02-09,SYN10,10.188578,10.302798,10.086692,10.20079,100000,10.188578,10.20079,1,11.207435,9.1697199
2024-02-09,SYN11,10.969473,11.079849,10.859779,10.970148,100000,10.969473,10.970148,1,12.066421,9.8725261
2024-02-12,SYN00,10.842924,10.951353,10.732943,10.841357,100000,10.842924,10.841357,1,11.927216,9.7586315
2024-02-12,SYN01,10.390389,10.494292,10.284988,10.388877,100000,10.390389,10.388877,1,11.429427,9.3513497
2024-02-12,SYN02,9.7447939,9.8422418,9.6353953,9.7327225,100000,9.7447939,9.7327225,1,10.719273,8.7703145
2024-02-12,SYN03,11.496818,11.611786,11.372847,11.487724,100000,11.496818,11.487724,1,12.6465,10.347136
2024-02-12,SYN04,10.042233,10.154241,9.9418108,10.053704,100000,10.042233,10.053704,1,11.046456,9.0380098
2024-02-12,SYN05,9.8016503,9.8996668,9.6957935,9.7937309,100000,9.8016503,9.7937309,1,10.781815,8.8214853
2024-02-12,SYN06,9.7922339,9.8901562,9.667787,9.7654414,100000,9.7922339,9.7654414,1,10.771457,8.8130105
2024-02-12,SYN07,8.9460866,9.042122,8.8566257,8.9525961,100000,8.9460866,8.9525961,1,9.8406952,8.0514779
2024-02-12,SYN08,9.4621626,9.5711516,9.367541,9.4763878,100000,9.4621626,9.4763878,1,10.408379,8.5159463
2024-02-12,SYN09,9.2934856,9.3952338,9.2005508,9.3022116,100000,9.2934856,9.3022116,1,10.222834,8.3641371
2024-02-12,SYN10,10.071778,10.212896,9.9710607,10.111779,100000,10.071778,10.111779,1,11.078956,9.0646006
2024-02-12,SYN11,11.041313,11.151726,10.928304,11.038691,100000,11.041313,11.038691,1,12.145444,9.9371813
2024-02-13,SYN00,10.818113,10.943739,10.709932,10.835385,100000,10.818113,10.835385,1,11.899924,9.7363018
2024-02-13,SYN01,10.366373,10.470036,10.2501,10.353636,100000,10.366373,10.353636,1,11.40301,9.3297353
2024-02-13,SYN02,9.6861635,9.7830252,9.566482,9.6631131,100000,9.6861635,9.6631131,1,10.65478,8.7175472
2024-02-13,SYN03,11.590002,11.714156,11.474102,11.598174,100000,11.590002,11.598174,1,12.749003,10.431002
2024-02-13,SYN04,9.9156657,10.046683,9.8165091,9.9472105,100000,9.9156657,9.9472105,1,10.907232,8.9240992
2024-02-13,SYN05,9.7362856,9.864613,9.6389227,9.7669436,100000,9.7362856,9.7669436,1,10.709914,8.762657
2024-02-13,SYN06,9.9486292,10.067552,9.8491429,9.9678728,100000,9.9486292,9.9678728,1,10.943492,8.9537663
2024-02-13,SYN07,9.0690499,9.1794055,8.9783594,9.0885203,100000,9.0690499,9.0885203,1,9.9759548,8.1621449
2024-02-13,SYN08,9.5127434,9.6295921,9.4176159,9.5342496,100000,9.5127434,9.5342496,1,10.464018,8.561469
2024-02-13,SYN09,9.4953798,9.6037034,9.400426,9.5086173,100000,9.4953798,9.5086173,1,10.444918,8.5458418
2024-02-13,SYN10,10.006755,10.106822,9.8997926,9.9997905,100000,10.006755,9.9997905,1,11.00743,9.0060792
2024-02-13,SYN11,11.122014,11.233234,11.000198,11.111311,100000,11.122014,11.111311,1,12.234215,10.009813
2024-02-14,SYN00,10.81848,10.949368,10.710295,10.840958,100000,10.81848,10.840958,1,11.900328,9.7366322
2024-02-14,SYN01,10.446284,10.570541,10.341821,10.465882,100000,10.446284,10.465882,1,11.490912,9.4016555
2024-02-14,SYN02,9.8030108,9.9010409,9.6997098,9.7976866,100000,9.8030108,9.7976866,1,10.783312,8.8227097
2024-02-14,SYN03,11.648608,11.774271,11.532122,11.657695,100000,11.648608,11.657695,1,12.813469,10.483747
2024-02-14,SYN04,10.127914,10.242214,10.026635,10.140806,100000,10.127914,10.140806,1,11.140706,9.1151227
2024-02-14,SYN05,9.8179279,9.9222274,9.7197486,9.8239875,100000,9.8179279,9.8239875,1,10.799721,8.8361351
2024-02-14,SYN06,9.9515302,10.051046,9.8138742,9.9130042,100000,9.9515302,9.9130042,1,10.946683,8.9563772
2024-02-14,SYN07,9.0404209,9.1308251,8.9454686,9.0358269,100000,9.0404209,9.0358269,1,9.944463,8.1363788
2024-02-14,SYN08,9.4129978,9.5071277,9.3046636,9.3986501,100000,9.4129978,9.3986501,1,10.354298,8.471698
2024-02-14,SYN09,9.5714671,9.6671818,9.4707441,9.5664082,100000,9.5714671,9.5664082,1,10.528614,8.6143204
2024-02-14,SYN10,10.029048,10.148171,9.9287571,10.047694,100000,10.029048,10.047694,1,11.031952,9.0261428
2024-02-14,SYN11,11.12251,11.271657,11.011285,11.160057,100000,11.12251,11.160057,1,12.234762,10.010259
2024-02-15,SYN00,11.125953,11.237213,10.992125,11.103156,100000,11.125953,11.103156,1,12.238549,10.013358
2024-02-15,SYN01,10.435056,10.562849,10.330706,10.458266,100000,10.435056,10.458266,1,11.478562,9.3915506
2024-02-15,SYN02,9.6465136,9.7429787,9.54614,9.6425656,100000,9.6465136,9.6425656,1,10.611165,8.6818622
2024-02-15,SYN03,11.482508,11.598972,11.367683,11.484131,100000,11.482508,11.484131,1,12.630758,10.334257
2024-02-15,SYN04,10.062445,10.16307,9.9415717,10.041992,100000,10.062445,10.041992,1,11.06869,9.0562008
2024-02-15,SYN05,10.070936,10.171646,9.9588231,10.059417,100000,10.070936,10.059417,1,11.07803,9.0638426
2024-02-15,SYN06,9.9239328,10.023172,9.7807781,9.8795739,100000,9.9239328,9.8795739,1,10.916326,8.9315395
2024-02-15,SYN07,8.9735681,9.0633038,8.8802962,8.9699962,100000,8.9735681,8.9699962,1,9.870925,8.0762113
2024-02-15,SYN08,9.3177764,9.4122331,9.2245987,9.3190427,100000,9.3177764,9.3190427,1,10.249554,8.3859988
2024-02-15,SYN09,9.4592831,9.5883945,9.3646902,9.4934599,100000,9.4592831,9.4934599,1,10.405211,8.5133547
2024-02-15,SYN10,10.169468,10.271163,10.056041,10.157617,100000,10.169468,10.157617,1,11.186415,9.1525214
2024-02-15,SYN11,11.338546,11.465188,11.22516,11.351671,100000,11.338546,11.351671,1,12.4724,10.204691
2024-02-16,SYN00,11.077982,11.244274,10.967202,11.132944,100000,11.077982,11.132944,1,12.18578,9.970184
2024-02-16,SYN01,10.354018,10.468099,10.250477,10.364455,100000,10.354018,10.364455,1,11.389419,9.3186158
2024-02-16,SYN02,9.6355442,9.7343134,9.5391887,9.6379341,100000,9.6355442,9.6379341,1,10.599099,8.6719898
2024-02-16,SYN03,11.455677,11.571182,11.34112,11.456616,100000,11.455677,11.456616,1,12.601244,10.310109
2024-02-16,SYN04,10.026991,10.127261,9.9034157,10.00345,100000,10.026991,10.00345,1,11.02969,9.0242917
2024-02-16,SYN05,10.021329,10.158337,9.9211157,10.05776,100000,10.021329,10.05776,1,11.023462,9.0191961
2024-02-16,SYN06,9.9271034,10.032509,9.8278323,9.9331768,100000,9.9271034,9.9331768,1,10.919814,8.934393
2024-02-16,SYN07,8.9432537,9.0326863,8.8393532,8.9286396,100000,8.9432537,8.9286396,1,9.8375791,8.0489283
2024-02-16,SYN08,9.25056,9.3570716,9.1580544,9.2644273,100000,9.25056,9.2644273,1,10.175616,8.325504
2024-02-16,SYN09,9.324512,9.4177571,9.2240029,9.3171746,100000,9.324512,9.3171746,1,10.256963,8.3920608
2024-02-16,SYN10,10.073382,10.189484,9.9726484,10.088598,100000,10.073382,10.088598,1,11.08072,9.066044
2024-02-16,SYN11,11.498287,11.61327,11.353487,11.468169,100000,11.498287,11.468169,1,12.648116,10.348459
2024-02-19,SYN00,11.318865,11.432053,11.200905,11.314045,100000,11.318865,11.314045,1,12.450751,10.186978
2024-02-19,SYN01,10.471429,10.576143,10.333474,10.437853,100000,10.471429,10.437853,1,11.518572,9.4242861
2024-02-19,SYN02,9.6794535,9.7832437,9.582659,9.6863799,100000,9.6794535,9.6863799,1,10.647399,8.7115082
2024-02-19,SYN03,11.601932,11.722028,11.485913,11.605968,100000,11.601932,11.605968,1,12.762125,10.441739
2024-02-19,SYN04,9.983146,10.084299,9.8833145,9.9844546,100000,9.983146,9.9844546,1,10.981461,8.9848314
2024-02-19,SYN05,10.072616,10.220658,9.9718898,10.119463,100000,10.072616,10.119463,1,11.079878,9.0653543
2024-02-19,SYN06,10.224773,10.327021,10.110548,10.212675,100000,10.224773,10.212675,1,11.24725,9.2022956
2024-02-19,SYN07,8.9466126,9.0643233,8.8571464,8.9745775,100000,8.9466126,8.9745775,1,9.8412738,8.0519513
2024-02-19,SYN08,9.2743305,9.3670738,9.1359035,9.2281854,100000,9.2743305,9.2281854,1,10.201764,8.3468974
2024-02-19,SYN09,9.4385684,9.5329541,9.3209546,9.4151056,100000,9.4385684,9.4151056,1,10.382425,8.4947115
2024-02-19,SYN10,10.520595,10.625801,10.390892,10.495851,100000,10.520595,10.495851,1,11.572655,9.4685358
2024-02-19,SYN11,11.719531,11.836726,11.60198,11.719172,100000,11.719531,11.719172,1,12.891484,10.547578
2024-02-20,SYN00,11.128866,11.269387,11.017578,11.157809,100000,11.128866,11.157809,1,12.241753,10.01598
2024-02-20,SYN01,10.49391,10.598849,10.374978,10.479776,100000,10.49391,10.479776,1,11.5433,9.4445186
2024-02-20,SYN02,9.5398475,9.635246,9.438046,9.5333798,100000,9.5398475,9.5333798,1,10.493832,8.5858628
2024-02-20,SYN03,11.761308,11.916957,11.643695,11.798968,100000,11.761308,11.798968,1,12.937439,10.585178
2024-02-20,SYN04,9.9748733,10.074622,9.8676834,9.9673569,100000,9.9748733,9.9673569,1,10.972361,8.977386
2024-02-20,SYN05,10.303929,10.410452,10.200889,10.307378,100000,10.303929,10.307378,1,11.334321,9.2735357
2024-02-20,SYN06,10.183202,10.292756,10.08137,10.190848,100000,10.183202,10.190848,1,11.201522,9.1648817
2024-02-20,SYN07,8.8889014,8.9852219,8.8000124,8.8962593,100000,8.8889014,8.8962593,1,9.7777916,8.0000113
2024-02-20,SYN08,9.2196748,9.3118715,9.1015928,9.1935281,100000,9.2196748,9.1935281,1,10.141642,8.2977073
2024-02-20,SYN09,9.5169745,9.6323439,9.4218048,9.5369742,100000,9.5169745,9.5369742,1,10.468672,8.5652771
2024-02-20,SYN10,10.509583,10.635203,10.404487,10.529904,100000,10.509583,10.529904,1,11.560542,9.4586249
2024-02-20,SYN11,11.683637,11.808922,11.5668,11.692002,100000,11.683637,11.692002,1,12.852001,10.515273
2024-02-21,SYN00,11.116298,11.227461,10.980558,11.091473,100000,11.116298,11.091473,1,12.227927,10.004668
2024-02-21,SYN01,10.572028,10.677748,10.451816,10.55739,100000,10.572028,10.55739,1,11.629231,9.514825
2024-02-21,SYN02,9.5627127,9.6583398,9.4556277,9.5511391,100000,9.5627127,9.5511391,1,10.518984,8.6064414
2024-02-21,SYN03,12.0152,12.149605,11.895048,12.029312,100000,12.0152,12.029312,1,13.21672,10.81368
2024-02-21,SYN04,10.166908,10.268577,10.054577,10.156139,100000,10.166908,10.156139,1,11.183598,9.1502169
2024-02-21,SYN05,10.502815,10.607844,10.359666,10.464309,100000,10.502815,10.464309,1,11.553097,9.4525339
2024-02-21,SYN06,9.9799435,10.081301,9.880144,9.9814864,100000,9.9799435,9.9814864,1,10.977938,8.9819491
2024-02-21,SYN07,9.0993933,9.1986152,9.0083994,9.1075398,100000,9.0993933,9.1075398,1,10.009333,8.189454
2024-02-21,SYN08,9.2752826,9.3680354,9.1711695,9.2638076,100000,9.2752826,9.2638076,1,10.202811,8.3477543
2024-02-21,SYN09,9.4895889,9.5909926,9.3946931,9.4960323,100000,9.4895889,9.4960323,1,10.438548,8.54063
2024-02-21,SYN10,10.661003,10.767613,10.513521,10.619719,100000,10.661003,10.619719,1,11.727103,9.5949028
2024-02-21,SYN11,11.630796,11.747104,11.467255,11.583086,100000,11.630796,11.583086,1,12.793876,10.467717
2024-02-22,SYN00,11.242013,11.354434,11.089781,11.201799,100000,11.242013,11.201799,1,12.366215,10.117812
2024-02-22,SYN01,10.739587,10.846983,10.614939,10.722161,100000,10.739587,10.722161,1,11.813545,9.6656281
2024-02-22,SYN02,9.4765124,9.5712775,9.3434177,9.4377956,100000,9.4765124,9.4377956,1,10.424164,8.5288611
2024-02-22,SYN03,12.043424,12.18258,11.92299,12.06196,100000,12.043424,12.06196,1,13.247767,10.839082
2024-02-22,SYN04,10.286729,10.413275,10.183861,10.310174,100000,10.286729,10.310174,1,11.315401,9.2580557
2024-02-22,SYN05,10.33393,10.437869,10.230591,10.334524,100000,10.33393,10.334524,1,11.367323,9.3005371
2024-02-22,SYN06,9.9359684,10.035328,9.8300593,9.9293528,100000,9.9359684,9.9293528,1,10.929565,8.9423716
2024-02-22,SYN07,9.0327174,9.1230445,8.9367304,9.0270005,100000,9.0327174,9.0270005,1,9.9359891,8.1294456
2024-02-22,SYN08,9.0092415,9.1030898,8.9191491,9.0129602,100000,9.0092415,9.0129602,1,9.9101657,8.1083174
2024-02-22,SYN09,9.6267093,9.7358348,9.5304422,9.6394404,100000,9.6267093,9.6394404,1,10.58938,8.6640384
2024-02-22,SYN10,10.593622,10.706175,10.487686,10.600173,100000,10.593622,10.600173,1,11.652984,9.5342599
2024-02-22,SYN11,11.548376,11.665153,11.432892,11.549657,100000,11.548376,11.549657,1,12.703214,10.393538
2024-02-23,SYN00,11.122157,11.237353,11.010935,11.126092,100000,11.122157,11.126092,1,12.234372,10.009941
2024-02-23,SYN01,10.618109,10.72429,10.492695,10.598682,100000,10.618109,10.598682,1,11.67992,9.5562981
